assists,baronKills,bountyLevel,champExperience,champLevel,championId,championTransform,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,detectorWardsPlaced,doubleKills,dragonKills,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,goldEarned,goldSpent,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees,kills,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,participantId,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,quadraKills,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamEarlySurrendered,teamId,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win
7.258892128279883,0.07784256559766764,1.0825072886297376,10668.09110787172,12.627113702623907,180.70962099125364,0.0036443148688046646,5.836297376093294,2274.675218658892,8109.321720116618,2274.675218658892,12405.997813411079,4.826530612244898,3.675947521865889,0.485131195335277,0.26822157434402333,0.11166180758017492,0.1,0.05539358600583091,0.08163265306122448,0.027696793002915453,0.48250728862973763,9491.859037900875,8786.375655976677,0.10145772594752187,0.3110787172011662,0.5167638483965015,3534.8578717201167,3283.163994169096,2807.871865889213,2715.832798833819,2491.0924198250727,2078.464139941691,3349.8390670553936,20.755539358600583,1.058600583090379,4.812827988338192,169.99518950437317,2.4450437317784255,1.2880466472303207,508.4205539358601,32705.306997084546,5543.444460641399,5910.827842565598,28.744897959183675,0.05,0.2529154518950437,0.17303206997084547,0.0141399416909621,0.004664723032069971,5.5,0.0008746355685131195,59216.44067055394,7199.382798833819,11105.786297376093,3078.53833819242,0.008309037900874635,0.0,98.61472303206997,57.05072886297376,59.689650145772596,15.596209912536443,5.15,8.311224489795919,4.229300291545189,6.5013119533527695,260.64708454810494,0.013848396501457727,150.0,15.668804664723032,1427.8221574344022,98906.1584548105,13582.36997084548,356.4782798833819,17895.98994169096,4201.322303206997,381.6610787172012,110.29679300291545,169.20247813411078,124.56822157434402,2.0206997084548104,0.0739067055393586,6983.592274052478,838.8342565597668,878.5228862973761,0.8587463556851312,1.6755102040816328,4.433673469387755,0.0,27.185714285714287,4.22069970845481,4.533236151603498,11.912390670553936,0.5
