assists,baronKills,bountyLevel,champExperience,champLevel,championId,championTransform,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,detectorWardsPlaced,doubleKills,dragonKills,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,goldEarned,goldSpent,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees,kills,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,participantId,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,quadraKills,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamEarlySurrendered,teamId,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win
7.630165289256198,0.08316115702479339,1.1242768595041321,11035.275826446281,12.954545454545455,173.68347107438018,0.011466942148760331,5.0222107438016526,2361.891632231405,8528.704648760331,2361.891632231405,13667.460537190083,5.132954545454545,2.90599173553719,0.5222107438016529,0.31952479338842976,0.11766528925619835,0.0993801652892562,0.0493801652892562,0.07882231404958678,0.006198347107438017,0.4090909090909091,9762.715599173554,9029.630061983471,0.1287190082644628,0.3992768595041322,0.65599173553719,3478.4518595041322,3405.1669421487604,2961.5663223140496,2763.7609504132233,2429.835020661157,2075.175309917355,3353.988842975207,20.49214876033058,1.1496900826446281,5.117768595041323,155.5772727272727,2.5557851239669422,1.3206611570247935,525.9046487603306,32182.784710743803,5826.822107438016,6203.502789256198,29.011570247933886,0.06084710743801653,0.3068181818181818,0.2100206611570248,0.01487603305785124,0.004545454545454545,5.5,0.001859504132231405,60137.47882231405,7644.584504132232,11685.913739669422,3198.324690082645,0.00981404958677686,0.0,100.3047520661157,53.8271694214876,56.69514462809917,16.89276859504132,5.443595041322314,9.076859504132232,4.173863636363636,6.0701446280991735,220.85206611570248,0.0030991735537190084,150.0,17.355268595041323,1518.7964876033059,99561.17861570248,14400.196074380165,346.3142561983471,18863.2527892562,4444.673347107438,455.69504132231407,107.09493801652893,185.1546487603306,136.28853305785125,1.9410123966942148,0.0746900826446281,7240.138533057851,928.0905991735538,972.9581611570248,0.8949380165289256,1.843801652892562,4.666838842975206,0.0,25.683161157024795,3.4229338842975205,3.771487603305785,10.903615702479339,0.5
