assists,baronKills,bountyLevel,champExperience,champLevel,championId,championTransform,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,detectorWardsPlaced,doubleKills,dragonKills,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,goldEarned,goldSpent,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees,kills,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,participantId,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,quadraKills,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamEarlySurrendered,teamId,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win
7.177993158494869,0.06875712656784493,1.1246294184720638,10441.25017103763,12.585290763968073,176.03409350057012,0.004903078677309008,5.423489167616876,2398.4830102622577,8099.770695553022,2398.4830102622577,12051.751425313569,4.814367160775371,3.3173318129988596,0.4868871151653364,0.2740022805017104,0.12314709236031927,0.09988597491448119,0.062143671607753706,0.08323831242873432,0.002280501710376283,0.4640820980615735,9388.842645381985,8662.010034207526,0.10855188141391106,0.34709236031927027,0.5547320410490307,3528.9047890535917,3280.226795895097,2901.898745724059,2647.3562143671606,2412.3099201824402,2091.6420752565564,3355.669669327252,20.474344355758266,1.0574686431014824,4.797491448118586,154.49110604332952,2.4807297605473204,1.2940706955530217,511.75290763968076,30419.613112884836,5191.0374002280505,5545.272748004561,28.20855188141391,0.05450399087799316,0.27366020524515394,0.19064994298745724,0.01185860889395667,0.004332953249714938,5.5,0.0009122006841505131,58797.29600912201,7321.631356898518,11149.821322690992,3052.7098061573547,0.009464082098061573,0.0,97.55712656784493,54.74720638540479,57.65119726339795,15.459977194982896,5.06442417331813,8.460205245153935,4.225199543899658,6.535119726339794,219.65085518814138,0.0011402508551881414,150.0,15.77411630558723,1427.4013683010262,96213.63044469783,13322.146522234892,352.5112884834664,17540.949942987456,4009.0266818700115,391.02873432155076,107.54754846066135,173.20820980615736,121.64732041049031,1.9605473204104904,0.06761687571265679,6995.96362599772,808.7843785632839,845.0083238312428,0.8798175598631699,1.8059293044469784,4.538768529076397,0.0,25.822805017103764,3.862713797035348,4.152679589509692,11.259293044469784,0.5
